num_tokens,num_unique_words,sentiment_polarity,sentiment_subjectivity,flesch_reading_ease,wikipedia_id,metascore,imdb_rating_scaled,rating_difference
762,241,-0.010162563131313135,0.4411363636363636,72.26,21088389,68.0,80.0,-12.0
733,261,-0.016949152542372878,0.342231638418079,58.42,709419,55.0,67.0,-12.0
130,57,0.03809523809523809,0.419047619047619,73.92,829780,70.0,78.0,-8.0
994,262,0.045140834111422355,0.38453159041394336,80.01,26279569,74.0,63.0,11.0
1299,403,0.02649381135296628,0.5118315956344125,64.24,105397,42.0,62.0,-20.0
751,217,0.00615384615384615,0.37461538461538463,70.02,27588976,36.0,61.0,-25.0
615,247,0.0655463728191001,0.5064003673094583,56.29,882119,64.0,70.0,-6.0
967,336,0.04149430816097482,0.3662790031837651,57.5,2581392,38.0,57.0,-19.0
619,226,0.0434002184002184,0.33560118560118557,69.21,7017644,81.0,73.0,8.0
649,210,0.05153086419753086,0.41626590693257365,72.19,3434085,25.0,54.0,-29.0
112,50,0.10000000000000002,0.31666666666666665,54.52,1552787,78.0,72.0,6.0
287,135,0.10229468599033817,0.3596618357487923,53.24,1255024,41.0,61.0,-20.0
578,197,0.02908496732026143,0.25228758169934634,62.88,491323,73.0,69.0,4.0
150,76,0.003333333333333336,0.41444444444444445,72.05,11567328,69.0,71.0,-2.0
112,55,-0.15714285714285717,0.26785714285714285,62.51,5630975,48.0,59.0,-11.0
608,217,0.1673351158645276,0.46546345811051687,67.59,9544391,45.0,64.0,-19.0
71,37,0.008333333333333331,0.48333333333333334,46.44,8531151,45.0,61.0,-16.0
107,61,0.26911157024793386,0.6235537190082645,52.39,32133264,38.0,46.0,-8.0
696,211,-0.018827335858585863,0.4147837752525252,56.42,3287436,80.0,77.0,3.0
734,239,0.1362179487179487,0.5184905372405373,34.87,143812,36.0,61.0,-25.0
1196,429,0.03880165289256198,0.4196418732782369,57.4,167857,77.0,85.0,-8.0
499,204,0.009999999999999997,0.3797222222222221,49.25,24487714,74.0,69.0,5.0
565,201,-0.09976190476190476,0.4702721088435375,54.56,311445,50.0,67.0,-17.0
59,33,0.018333333333333347,0.3433333333333333,61.97,6299822,69.0,73.0,-4.0
640,206,0.17388373531230672,0.5299412492269635,69.72,1024501,53.0,59.0,-6.0
208,84,0.08435374149659865,0.2520408163265306,56.59,500622,60.0,63.0,-3.0
791,269,0.0558531746031746,0.397420634920635,58.42,26695339,38.0,60.0,-22.0
991,319,0.02492865757791131,0.4245746376343391,53.17,17995745,72.0,67.0,5.0
265,103,0.006884635832004262,0.24921584263689522,68.5,32589867,66.0,70.0,-4.0
205,98,-0.040404040404040414,0.5055976430976431,66.03,33300657,52.0,47.0,5.0
1028,389,0.15727692705304647,0.46005362796407573,51.92,360138,85.0,73.0,12.0
346,129,0.15102192134107026,0.2937947867735101,63.9,4632411,59.0,70.0,-11.0
565,227,-0.01491228070175439,0.4971177944862154,59.33,3871584,49.0,57.0,-8.0
75,45,-0.10000000000000002,0.45,58.92,21494032,31.0,61.0,-30.0
613,243,0.06752873563218391,0.5270114942528735,55.58,33028800,86.0,77.0,9.0
583,215,0.043333333333333335,0.37,52.83,537416,45.0,64.0,-19.0
412,144,0.07263814616755793,0.35797682709447415,64.95,5330369,82.0,69.0,13.0
806,290,-0.005142642642642639,0.3527456027456028,64.51,1329088,34.0,58.0,-24.0
777,269,-0.19584859584859585,0.45534188034188033,60.24,29320113,35.0,66.0,-31.0
28,18,-0.18333333333333335,0.13333333333333333,71.48,36929245,94.0,79.0,15.0
239,95,0.22598214285714285,0.4935714285714285,68.7,6117093,41.0,59.0,-18.0
1104,344,-0.06213524130190797,0.44278298861632187,69.11,31147066,72.0,72.0,0.0
665,229,-0.01730324074074074,0.3124917328042328,67.38,33720652,64.0,68.0,-4.0
748,269,0.1349025974025974,0.43217893217893216,57.2,10433895,48.0,68.0,-20.0
791,244,0.03425925925925927,0.36080246913580244,77.06,598397,76.0,79.0,-3.0
560,194,0.09470693779904306,0.4274122807017544,57.3,443972,52.0,68.0,-16.0
155,64,0.028125000000000004,0.5531250000000001,60.65,4097843,25.0,36.0,-11.0
901,303,0.06567650186071237,0.43159223817118564,73.78,31371,98.0,86.0,12.0
352,146,0.13003806538289295,0.32349231228541575,66.78,34817175,60.0,73.0,-13.0
361,149,-0.20144110275689223,0.4353383458646617,53.95,76371,100.0,80.0,20.0
854,334,-0.007412436048799686,0.15713453213453213,53.41,29270563,61.0,66.0,-5.0
973,294,-0.01200136962848827,0.3737116932032185,55.17,695283,37.0,66.0,-29.0
626,178,0.16228070175438597,0.4910087719298245,63.32,3770927,53.0,56.0,-3.0
1054,313,-0.017264033780427217,0.3770069547938399,78.28,25662169,19.0,68.0,-49.0
573,198,0.11954491725768321,0.43267139479905425,70.84,4132529,29.0,54.0,-25.0
25,16,0.1,0.4,66.07,27156371,74.0,69.0,5.0
50,27,0.0,0.0,67.59,33931528,76.0,75.0,1.0
556,171,0.06717171717171715,0.35772276334776343,69.31,33589714,71.0,69.0,2.0
184,79,-0.09145021645021648,0.4476190476190475,53.68,32028023,32.0,59.0,-27.0
599,230,-0.05460069444444445,0.287673611111111,60.04,22465833,84.0,78.0,6.0
118,53,0.13270365997638722,0.4701593860684769,70.47,26054656,25.0,50.0,-25.0
766,263,0.1448863636363636,0.3733162670662671,70.84,9416837,56.0,60.0,-4.0
802,269,0.06,0.2521584699453552,61.8,23808966,50.0,69.0,-19.0
681,246,-0.06765873015873015,0.4187044187044187,73.47,1605299,87.0,76.0,11.0
88,45,0.11079545454545453,0.33035714285714285,60.35,5696825,53.0,60.0,-7.0
535,171,-0.038293650793650796,0.41087962962962965,68.6,21798180,29.0,60.0,-31.0
1026,332,0.0995572609208973,0.4312254412254412,57.1,11414473,62.0,73.0,-11.0
849,260,-0.05954106280193239,0.39722222222222214,60.65,1312584,62.0,67.0,-5.0
242,106,0.03571428571428571,0.24345238095238098,47.22,22643498,78.0,75.0,3.0
1016,330,-0.010083713850837138,0.5405631659056316,71.14,29381759,70.0,65.0,5.0
874,312,0.06247543461829176,0.48293272864701453,63.73,592297,47.0,67.0,-20.0
749,242,-0.019847410272942186,0.36690691105584716,67.38,29988111,70.0,76.0,-6.0
501,166,0.023280423280423276,0.283068783068783,81.43,1371138,65.0,72.0,-7.0
906,276,-0.08452380952380953,0.4951190476190476,69.01,26466092,36.0,51.0,-15.0
485,171,-0.06169301712779974,0.4149716225803182,74.29,673407,56.0,69.0,-13.0
297,126,0.06913580246913581,0.3679012345679012,50.4,12490737,59.0,71.0,-12.0
67,34,0.14444444444444446,0.5555555555555556,56.76,2542040,45.0,65.0,-20.0
366,154,-0.008333333333333335,0.26299999999999996,49.89,2564144,37.0,48.0,-11.0
739,248,-0.01976744186046512,0.4827519379844961,72.16,1609553,65.0,73.0,-8.0
997,363,0.033268145110250384,0.32336016809701024,58.52,6469252,53.0,71.0,-18.0
238,104,-0.0390625,0.45625,58.82,1102282,79.0,81.0,-2.0
946,287,0.12512788137788133,0.48324915824915804,77.57,1569551,39.0,55.0,-16.0
443,176,0.012808641975308633,0.36234567901234566,76.76,4181076,74.0,73.0,1.0
523,200,0.0207481794691097,0.41335279707372724,72.16,34645036,65.0,63.0,2.0
901,298,-0.02364158829676071,0.3870950888192268,63.39,23135176,76.0,78.0,-2.0
555,191,0.16807580174927117,0.546137026239067,56.39,42361,91.0,81.0,10.0
789,239,0.21005747126436783,0.6350574712643677,80.51,36180452,38.0,60.0,-22.0
800,254,-0.03780457637600495,0.3824087816944959,68.81,28763446,45.0,64.0,-19.0
672,226,0.11479640151515151,0.3721827651515152,65.66,17901688,57.0,69.0,-12.0
850,274,0.010555555555555556,0.5648412698412697,74.42,2303174,59.0,68.0,-9.0
426,159,0.09039772727272727,0.4280208333333333,72.36,6947457,78.0,65.0,13.0
872,264,0.12302022689953723,0.44000410509031185,71.68,2871613,53.0,61.0,-8.0
232,96,0.10209109730848862,0.472184265010352,72.76,7177441,86.0,69.0,17.0
555,183,0.0746031746031746,0.35376984126984123,66.88,5764903,52.0,68.0,-16.0
168,83,0.06666666666666667,0.34444444444444444,32.4,23704496,75.0,75.0,0.0
822,278,0.005842321520287623,0.21603749357986649,63.49,28190354,46.0,63.0,-17.0
280,113,0.1843434343434343,0.6522366522366521,48.06,3473828,39.0,51.0,-12.0
253,114,0.06770334928229665,0.3467304625199363,70.94,2255173,62.0,68.0,-6.0
83,37,0.019444444444444448,0.4805555555555556,73.37,5566494,46.0,64.0,-18.0
88,36,-0.25,0.25,72.97,31835516,84.0,76.0,8.0
692,211,-0.027564102564102563,0.28205128205128205,60.35,2750041,83.0,84.0,-1.0
735,264,0.024586776859504122,0.2034205693296602,68.91,129585,72.0,80.0,-8.0
147,68,0.2638888888888889,0.35833333333333334,49.15,68501,93.0,76.0,17.0
891,312,0.05287163967719521,0.3434817754262199,68.91,196176,73.0,74.0,-1.0
354,175,0.0015258352758352723,0.3839248251748251,62.92,915306,51.0,71.0,-20.0
827,295,-0.03666383219954651,0.26451247165532876,55.78,238810,61.0,65.0,-4.0
71,43,0.03333333333333333,0.15555555555555556,30.03,30273493,49.0,68.0,-19.0
425,169,0.028382034632034637,0.33830009276437856,62.41,8633676,49.0,70.0,-21.0
376,140,0.13192795299938156,0.47438002473716756,58.35,685721,8.0,34.0,-26.0
85,44,-0.225,0.475,52.9,68130,93.0,77.0,16.0
37,22,-0.05,0.225,28.51,3024556,55.0,64.0,-9.0
546,190,0.19864229024943306,0.5695464852607709,69.41,553101,62.0,71.0,-9.0
865,282,0.03196473665223665,0.28709641053391055,81.33,20450767,53.0,68.0,-15.0
677,207,0.25268707482993197,0.5607482993197278,75.44,15644478,32.0,53.0,-21.0
181,93,-0.015740740740740753,0.3601851851851852,47.05,2958168,75.0,67.0,8.0
75,43,0.014583333333333328,0.34791666666666665,21.57,35154265,35.0,54.0,-19.0
881,296,0.007630891121457159,0.5136363636363637,67.99,1774803,66.0,68.0,-2.0
529,212,0.04637708445400756,0.3409144701452394,59.23,219712,36.0,67.0,-31.0
1037,355,0.1923476523476524,0.5295837495837497,58.21,146947,73.0,74.0,-1.0
864,287,-0.05307881773399014,0.401231527093596,73.07,213275,55.0,74.0,-19.0
898,312,0.027018633540372677,0.47239475500345074,64.85,2354145,31.0,43.0,-12.0
163,64,0.10192307692307692,0.5076923076923077,78.79,615121,63.0,71.0,-8.0
613,228,0.035026737967914445,0.40261437908496717,68.5,1904012,79.0,71.0,8.0
961,312,0.026817071817071818,0.42152625152625145,61.19,2886036,66.0,66.0,0.0
1112,368,0.12897939292676136,0.3521860206070731,69.11,7832768,80.0,75.0,5.0
453,147,0.0317384370015949,0.3866427432216906,79.3,22937227,41.0,45.0,-4.0
646,207,0.09075498776585732,0.5143359056402533,63.22,2888880,31.0,58.0,-27.0
846,246,-0.01566558441558442,0.31444805194805203,72.9,3635829,41.0,73.0,-32.0
1189,339,0.0381547619047619,0.39061507936507917,67.79,49800,33.0,57.0,-24.0
518,202,0.1597751710654937,0.45552297165200384,64.75,21675573,71.0,67.0,4.0
197,81,0.11315426997245179,0.35647382920110193,69.52,29735796,18.0,41.0,-23.0
251,121,-0.060714285714285714,0.36749084249084246,59.23,92715,60.0,83.0,-23.0
190,70,0.14761904761904762,0.4785714285714286,78.28,12231869,26.0,51.0,-25.0
920,336,0.056497113997114,0.4465829725829724,59.13,1999677,64.0,63.0,1.0
1212,382,0.002660141790576573,0.5292835184139532,73.92,347235,64.0,64.0,0.0
879,297,0.12851395309022426,0.45054357130628303,62.21,1530223,54.0,63.0,-9.0
961,277,-0.055808611323317235,0.3488296833885068,76.76,25447258,43.0,62.0,-19.0
1054,270,-0.010763888888888889,0.4080034722222223,74.42,477385,28.0,55.0,-27.0
362,151,-0.030694444444444434,0.35277777777777786,67.59,57585,100.0,85.0,15.0
101,52,0.1693497474747475,0.36186868686868684,62.72,32585784,48.0,56.0,-8.0
52,28,0.06499999999999999,0.385,39.16,14964780,54.0,55.0,-1.0
753,270,0.00392561983471073,0.39585055096418736,70.73,848218,50.0,64.0,-14.0
835,250,0.13607936507936505,0.4819365079365079,58.92,31052221,73.0,67.0,6.0
771,277,0.040952380952380955,0.38428571428571434,59.23,311765,65.0,78.0,-13.0
256,119,-0.14939393939393938,0.5159090909090909,56.89,4941269,55.0,62.0,-7.0
800,264,0.010325757575757578,0.45757196969696956,63.22,1962219,43.0,69.0,-26.0
127,59,0.06666666666666667,0.3,60.95,26825116,81.0,69.0,12.0
1154,352,0.03109243697478992,0.32595704948646126,80.92,5559871,69.0,69.0,0.0
1004,311,-0.02052669552669554,0.45486111111111105,70.23,1204621,56.0,78.0,-22.0
128,60,0.05000000000000004,0.7111111111111111,72.05,302797,52.0,46.0,6.0
80,42,0.11875,0.378125,46.81,1688975,63.0,61.0,2.0
111,52,0.10555555555555556,0.6194444444444444,60.24,19366458,40.0,67.0,-27.0
267,105,0.06012396694214876,0.3458677685950413,64.64,103033,61.0,73.0,-12.0
548,197,0.06287157287157287,0.519064110492682,61.19,54540,47.0,71.0,-24.0
169,72,0.2625,0.40625,69.82,4625149,43.0,57.0,-14.0
946,329,0.05475391011105296,0.34816995174138027,64.44,192461,82.0,71.0,11.0
626,242,0.12377070393374742,0.42703455964325526,62.98,1017650,58.0,62.0,-4.0
44,26,0.09999999999999999,0.3333333333333333,45.77,35460624,74.0,81.0,-7.0
843,293,-0.02340294840294839,0.3938370188370188,59.84,407628,24.0,37.0,-13.0
566,227,-0.0402293844367015,0.3536875725900116,59.64,230481,47.0,78.0,-31.0
888,287,0.05278601229688186,0.38447518664909963,61.36,733927,64.0,66.0,-2.0
1096,356,0.04489210284664829,0.49524219467401287,67.69,4639222,64.0,68.0,-4.0
652,204,0.10130471380471379,0.4489478114478115,78.69,6030973,34.0,58.0,-24.0
617,228,0.08088235294117647,0.27009803921568626,57.81,1231877,25.0,68.0,-43.0
359,135,0.10625000000000001,0.3978174603174603,52.43,1064199,53.0,63.0,-10.0
1016,351,0.005968468468468466,0.25240693990693985,59.03,15094348,85.0,77.0,8.0
778,256,-0.08761261261261262,0.4020270270270271,65.35,3123893,52.0,67.0,-15.0
756,249,0.00840108401084011,0.3582655826558266,47.93,4032134,33.0,53.0,-20.0
1076,306,0.09297240699679722,0.34105075141660507,74.12,76345,66.0,66.0,0.0
311,133,0.052898550724637665,0.41884057971014493,48.47,7111027,56.0,59.0,-3.0
392,150,0.12245454545454543,0.4985151515151515,61.36,7471088,39.0,61.0,-22.0
623,228,-0.08284664830119376,0.395280847099029,66.98,6752032,73.0,70.0,3.0
660,237,0.034654471544715446,0.27174796747967483,63.73,1343517,40.0,65.0,-25.0
503,163,-0.012000000000000002,0.24833333333333335,80.72,5098517,15.0,47.0,-32.0
1371,355,-0.001809764309764308,0.30016835016835014,69.62,5259161,85.0,71.0,14.0
192,81,0.1340909090909091,0.21818181818181823,75.74,7195808,73.0,75.0,-2.0
316,127,0.03020833333333333,0.30833333333333335,53.95,1213319,16.0,48.0,-32.0
554,203,0.21783549783549785,0.4612770562770563,68.5,2492165,35.0,55.0,-20.0
884,268,-0.0483737244897959,0.5129464285714286,63.43,8759169,24.0,45.0,-21.0
108,49,-0.046060606060606066,0.2892424242424242,65.05,33232280,49.0,56.0,-7.0
315,135,-0.008730158730158743,0.4349206349206349,43.29,30241628,54.0,69.0,-15.0
105,49,0.12329931972789117,0.47772108843537414,42.34,326124,80.0,70.0,10.0
168,83,-0.052272727272727255,0.6420454545454546,41.6,23766228,55.0,52.0,3.0
298,129,0.11076604554865424,0.40776397515527957,50.97,1068884,81.0,79.0,2.0
871,279,0.15476888449714538,0.4609343434343434,64.44,4385123,63.0,61.0,2.0
1017,296,0.028409090909090905,0.308030303030303,66.57,17845260,51.0,55.0,-4.0
599,197,-0.06425353925353926,0.45855855855855854,69.52,1135295,30.0,56.0,-26.0
97,52,0.009523809523809526,0.42142857142857143,63.49,18915082,77.0,71.0,6.0
153,69,0.39039502164502166,0.516991341991342,45.69,28352747,46.0,58.0,-12.0
385,160,-0.08728689006466785,0.3395796590241035,57.71,30173996,57.0,70.0,-13.0
874,301,0.04270833333333333,0.45069444444444434,55.27,54166,86.0,84.0,2.0
161,88,-0.10136363636363636,0.5404545454545455,35.14,3550033,74.0,70.0,4.0
148,66,0.02285714285714286,0.48428571428571426,66.78,3162951,47.0,64.0,-17.0
496,152,0.026000000000000002,0.16466666666666668,89.18,5877719,11.0,47.0,-36.0
736,228,0.03251683501683501,0.3583922558922559,71.58,35874076,45.0,62.0,-17.0
40,24,-0.053125000000000006,0.471875,43.4,31703341,27.0,57.0,-30.0
78,40,0.1736111111111111,0.5722222222222222,71.85,33157118,13.0,39.0,-26.0
456,171,0.0372113997113997,0.4457972582972582,50.06,17418486,55.0,61.0,-6.0
200,86,0.050980392156862744,0.37990196078431376,54.15,13779507,26.0,57.0,-31.0
1079,323,0.07353066378066378,0.47905591630591615,81.33,2511602,46.0,54.0,-8.0
584,215,-0.08960874983602256,0.3933917093008002,66.57,1424754,69.0,80.0,-11.0
398,167,0.05534420289855073,0.3000776397515528,66.88,1198987,70.0,69.0,1.0
128,59,-0.08333333333333333,0.4083333333333334,42.55,980461,37.0,56.0,-19.0
652,249,0.1329668637595467,0.4246366100024637,68.3,99031,66.0,80.0,-14.0
773,269,0.07180944055944055,0.5105040792540793,73.07,935996,35.0,62.0,-27.0
60,31,-0.11272727272727272,0.4842424242424242,62.01,31336743,60.0,75.0,-15.0
71,39,0.15714285714285717,0.31428571428571433,41.53,6107147,73.0,63.0,10.0
1262,389,0.05727947173599348,0.48258501160675066,72.29,17726219,15.0,19.0,-4.0
218,106,0.09297839506172839,0.44660493827160486,56.69,32818732,85.0,70.0,15.0
747,234,0.012393162393162393,0.41517094017094014,77.57,16792210,25.0,50.0,-25.0
599,218,0.027456212370005468,0.21755610290093053,71.14,20020813,45.0,62.0,-17.0
644,237,-0.28112148268398274,0.5706168831168831,65.22,151465,51.0,70.0,-19.0
325,103,0.06363636363636364,0.34534632034632023,72.76,5024840,29.0,64.0,-35.0
131,61,0.002803030303030307,0.4937878787878788,69.31,348356,72.0,68.0,4.0
816,274,0.05043146563032928,0.36998229043683584,71.44,6607195,24.0,56.0,-32.0
162,79,0.046875,0.375,40.42,9478308,54.0,66.0,-12.0
707,230,0.07957551707551709,0.2960828523328523,72.16,1505118,53.0,68.0,-15.0
628,209,0.0732838589981447,0.42434755720470013,66.67,3745331,50.0,55.0,-5.0
259,108,-0.02368421052631581,0.3929824561403509,78.89,2441360,68.0,69.0,-1.0
888,289,-0.028709677419354842,0.4773655913978495,59.13,15726696,35.0,59.0,-24.0
864,309,-0.09697721260221259,0.41816678691678694,56.79,3006708,81.0,78.0,3.0
220,93,0.14876033057851237,0.44586776859504124,74.73,33351052,71.0,64.0,7.0
231,100,0.09180194805194805,0.3244588744588745,53.17,4619136,25.0,54.0,-29.0
725,230,0.1520238095238095,0.45392857142857157,70.13,28880684,68.0,74.0,-6.0
234,87,0.20909090909090908,0.49090909090909096,51.52,1524596,58.0,66.0,-8.0
804,304,0.02873774509803922,0.3976400560224088,59.33,1636036,69.0,77.0,-8.0
850,298,-0.014215902410346848,0.3971854791299236,61.36,458573,72.0,73.0,-1.0
272,103,0.13944805194805193,0.4472985347985349,57.71,27122528,37.0,56.0,-19.0
685,247,-0.128979908979909,0.5075396825396825,71.34,3434688,33.0,58.0,-25.0
348,135,0.07026406926406926,0.4769047619047619,67.79,236793,37.0,57.0,-20.0
787,303,0.10977324263038547,0.39287981859410426,67.69,4558294,60.0,79.0,-19.0
459,177,0.15121212121212121,0.3871969696969696,68.6,714228,92.0,83.0,9.0
736,245,-0.05387596899224806,0.39069767441860465,57.71,14119255,39.0,55.0,-16.0
1851,531,-0.02396636432350719,0.39907785336356755,64.24,13093495,33.0,80.0,-47.0
343,153,-0.037571951857666146,0.29354264782836204,33.62,3878666,58.0,63.0,-5.0
331,104,0.20357142857142857,0.6763888888888889,60.55,1208705,79.0,68.0,11.0
117,60,0.22329545454545457,0.47348484848484845,37.27,9313886,55.0,67.0,-12.0
658,224,0.03146718146718148,0.4701737451737452,55.88,30740974,82.0,78.0,4.0
287,128,0.10263157894736843,0.4464912280701755,69.41,3542957,78.0,76.0,2.0
538,204,0.002785204991087331,0.41274509803921566,70.63,74984,83.0,73.0,10.0
1030,323,0.07951388888888891,0.39727182539682543,66.67,394536,75.0,80.0,-5.0
349,124,0.12254489337822669,0.42463524130190794,63.06,1232216,65.0,70.0,-5.0
760,268,-0.016514041514041535,0.33876678876678884,60.04,31879136,24.0,38.0,-14.0
899,307,-0.0040220444238301374,0.38049081374974225,80.11,2821933,67.0,75.0,-8.0
309,137,-0.006227598566308243,0.3441308243727599,32.97,3459901,85.0,79.0,6.0
632,191,0.03176767676767677,0.2827777777777778,71.55,249956,80.0,74.0,6.0
202,84,0.29583333333333334,0.4467105263157894,68.1,1380482,18.0,49.0,-31.0
1514,417,0.09264418377321601,0.3474340175953079,65.76,2236976,38.0,74.0,-36.0
567,173,-0.029835390946502085,0.4640946502057613,78.48,11697273,61.0,65.0,-4.0
51,26,-0.21272727272727274,0.5909090909090908,64.54,31207302,34.0,74.0,-40.0
166,81,0.0932051282051282,0.2846153846153846,50.3,27918049,49.0,57.0,-8.0
621,251,0.04734848484848484,0.3849116161616162,62.72,261237,73.0,73.0,0.0
807,287,0.15179022366522363,0.5098372113997114,69.52,1139763,52.0,66.0,-14.0
186,86,-0.0004901960784313838,0.6142156862745098,54.05,11671832,49.0,64.0,-15.0
817,262,-0.06423611111111109,0.21423611111111107,61.56,268833,65.0,72.0,-7.0
684,219,0.05833333333333333,0.4270833333333333,65.96,227291,29.0,55.0,-26.0
722,255,0.023279621612954927,0.41862754529421203,70.73,2632500,63.0,64.0,-1.0
413,145,-0.05805735930735932,0.5048647186147186,77.16,25971350,81.0,73.0,8.0
215,91,0.20833333333333334,0.4755555555555555,60.99,3961516,84.0,75.0,9.0
1259,390,-0.03935101010101011,0.204479797979798,70.84,1976777,35.0,61.0,-26.0
389,174,0.04295519295519297,0.4149313649313648,48.23,1140398,66.0,64.0,2.0
1221,376,-0.062051685688049314,0.36930342384887827,73.07,144161,49.0,67.0,-18.0
572,200,0.21611008039579477,0.45994897959183667,66.98,1959014,55.0,74.0,-19.0
683,247,0.04392937309603977,0.47064494147827474,66.27,1424178,80.0,73.0,7.0
58,37,0.11666666666666667,0.65,47.79,24057387,58.0,66.0,-8.0
929,259,0.02788658474142346,0.488152841781874,66.27,7239107,45.0,66.0,-21.0
1239,394,0.04386530136530137,0.3936963036963037,79.19,1101306,47.0,52.0,-5.0
706,247,0.0802579365079365,0.3898995726495727,69.92,865561,81.0,77.0,4.0
445,151,0.04110864745011087,0.5172658642170838,69.72,2792455,86.0,74.0,12.0
446,170,0.1206043956043956,0.440430402930403,58.92,247098,41.0,70.0,-29.0
