wikipedia_id,freebase_id,name,revenue,runtime,languages,countries,genres,release_date_datetime,imdb_id,metacritic_id,imdb_rating,imdb_votes,metascore,count_nomination,count_award
1880706,/m/0639hk,Payback,161626121.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",1999-02-05,tt0120784,movie/payback,7.1,142964.0,46.0,2,2
8682800,/m/027dv2c,The Children of the Century,,135.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1999-01-01,tt0177746,movie/the-children-of-the-century,6.5,1969.0,59.0,0,0
51906,/m/0dnw1,Breakfast at Tiffany's,14000000.0,114.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",1961-10-05,tt0054698,movie/breakfast-at-tiffanys,7.6,188691.0,76.0,13,11
18953471,/m/02vyyl8,Yes Man,225990978.0,104.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",2008-12-09,tt1068680,movie/yes-man,6.8,377214.0,46.0,9,3
3578336,/m/09mr5q,Bubble,261966.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/0219x_"": ""Indie"", ""/m/09n5t_"": ""Americana"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2006-01-27,tt0454792,movie/bubble,6.5,8339.0,63.0,0,0
13917204,/m/03cn57h,Nothing but the Truth,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/02qfv5d"": ""Political thriller""}",2008-09-08,tt1073241,movie/nothing-but-the-truth,7.1,39438.0,64.0,2,2
4190400,/m/0bp1j7,Home Room,,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/02b5_l"": ""Teen""}",2002-04-12,tt0264689,movie/home-room,7.1,3419.0,43.0,1,2
34527794,/m/0j24d7j,Perfect Sisters,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",2012-01-01,tt2027231,movie/perfect-sisters,5.5,7030.0,44.0,0,2
3674330,/m/09trf5,Abduction: The Megumi Yokota Story,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0cshrf"": ""Political cinema"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/0hj3n9r"": ""Law & Crime"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}",2006-01-01,tt0495060,movie/abduction-the-megumi-yokota-story,7.7,202.0,72.0,0,4
24487714,/m/080g_jt,L'affaire Farewell,,113.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2009-09-23,tt0806029,movie/farewell,6.9,6917.0,74.0,0,0
18192517,/m/04cs64p,Ramchand Pakistani,,105.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02hxcvy"": ""Urdu Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/05sb1"": ""Pakistan""}","{""/m/07s9rl0"": ""Drama"", ""/m/06lbpz"": ""Social problem film"", ""/m/03q4nz"": ""World cinema""}",2008-10-02,tt1095421,movie/ramchand-pakistani,7.5,1270.0,,3,5
17284460,/m/04czjtm,Chelsea Walls,60902.0,109.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2001-01-01,tt0226935,movie/chelsea-walls,4.8,2206.0,34.0,3,0
2207640,/m/06v_2g,The Astronaut's Wife,19598588.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/09blyk"": ""Psychological thriller""}",1999-08-27,tt0138304,movie/the-astronauts-wife,5.4,56975.0,37.0,0,0
6011641,/m/0fkhml,Sherrybaby,622806.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2006-09-08,tt0423169,movie/sherrybaby,6.6,11993.0,66.0,11,10
3751746,/m/09z2b7,The Wings of the Dove,13692848.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0219x_"": ""Indie"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1997-09-04,tt0120520,movie/the-wings-of-the-dove,7.1,12899.0,73.0,32,16
55325,/m/0fd4x,Total Recall,261299840.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",1990-06-01,tt0100802,movie/total-recall,7.5,347184.0,60.0,16,7
13506326,/m/03c7kv0,Hair Show,305281.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z4y"": ""Comedy"", ""/m/0219x_"": ""Indie""}",2004-10-17,tt0382561,movie/hair-show,5.0,5801.0,34.0,4,0
34782933,/m/0j3dws9,2 States,,,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}",{},2013-01-01,tt2372678,movie/2-states,6.9,26779.0,,42,11
16193623,/m/03wcjtz,A Walk to Beautiful,,83.0,"{""/m/0nj_l"": ""Amharic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/019pcs"": ""Ethiopia""}","{""/m/0jtdp"": ""Documentary""}",2008-09-08,tt0892112,movie/a-walk-to-beautiful,8.1,194.0,82.0,1,9
2184642,/m/06t6vl,Into the Blue,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",2005-09-30,tt0378109,movie/into-the-blue,5.9,78749.0,45.0,2,1
772732,/m/03b92p,Taking Lives,65470529.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/02js9"": ""Erotica"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",2004-03-16,tt0364045,movie/taking-lives,6.2,94108.0,38.0,4,0
36353137,/m/0k3m48j,The Canyons,,,{},{},"{""/m/01jfsb"": ""Thriller""}",2013-01-01,tt2292959,movie/the-canyons,3.8,11598.0,36.0,2,5
5224,/m/01lsl,Citizen Kane,1585634.0,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/09glv8x"": ""Film \u00e0 clef"", ""/m/06l3bl"": ""Epic"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama""}",1941-05-01,tt0033467,movie/citizen-kane,8.3,458455.0,100.0,13,11
20905737,/m/05b3mqk,Everlasting Moments,,130.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/01gp_d"": ""Finnish Language""}","{""/m/02vzc"": ""Finland"", ""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/05b4w"": ""Norway""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2008-09-24,tt0961066,movie/everlasting-moments,7.5,5873.0,80.0,16,8
5159254,/m/0d5jxc,The Messengers,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror""}",2007-02-02,tt0425430,movie/the-messengers,5.3,40904.0,34.0,2,1
4173594,/m/0bn3mz,The Dust Factory,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n5y"": ""Heaven-Can-Wait Fantasies"", ""/m/01j1n2"": ""Coming of age"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",2004-01-01,tt0329030,movie/the-dust-factory,5.8,1710.0,48.0,0,0
73875,/m/0jsf6,The Godfather Part II,193000000.0,200.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n01"": ""Crime Drama""}",1974-12-12,tt0071562,movie/the-godfather-part-ii,9.0,1333596.0,90.0,21,17
4738411,/m/0ckr7s,Sailor Moon R: The Movie,,62.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/05p553"": ""Comedy film"", ""/m/0jxy"": ""Anime"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/02l7c8"": ""Romance Film""}",1993-12-05,tt0106417,movie/sailor-moon-r-the-movie-the-promise-of-the-rose,7.7,2789.0,,1,1
13370664,/m/03c34b9,Music Within,153205.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/0219x_"": ""Indie"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/02l7c8"": ""Romance Film""}",2007-10-26,tt0422783,movie/music-within,7.2,5959.0,53.0,1,1
7927833,/m/026kcwj,Keane,394390.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2004-09-03,tt0420291,movie/keane,6.9,5769.0,79.0,6,2
32898123,/m/0h3l9p5,Killer Joe,2227635.0,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/05p553"": ""Comedy film"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",2011-09-08,tt1726669,movie/killer-joe,6.7,81972.0,62.0,21,9
28164876,/m/0cm7xhf,Baghdad Texas,,,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/05p553"": ""Comedy film""}",2010-08-27,tt0762072,movie/baghdad-texas,7.1,107.0,,0,3
4607218,/m/0ccb7_,Rose Red,,254.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/0hj3n5l"": ""Haunted House Film""}",2002-01-27,tt0259153,tv/rose-red,6.7,26503.0,,7,0
15984067,/m/03qjyqp,Three of Hearts: A Postmodern Family,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/0hj3n8h"": ""Interpersonal Relationships"", ""/m/0hj3n21"": ""Family & Personal Relationships"", ""/m/0jtdp"": ""Documentary""}",2005-01-01,tt0424496,movie/three-of-hearts-a-postmodern-family,6.8,195.0,63.0,0,0
3881308,/m/0b4vcg,Something New,11483669.0,100.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",2006-01-29,tt0437777,movie/something-new,6.6,14312.0,64.0,10,4
4408692,/m/0c0pm0,God Grew Tired of Us,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/03g3w"": ""History"", ""/m/0219x_"": ""Indie"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}",2006-01-01,tt0301555,movie/god-grew-tired-of-us,7.9,2891.0,72.0,0,8
670386,/m/031h9k,Bull Durham,50888729.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/018jz"": ""Baseball""}",1988-06-15,tt0094812,movie/bull-durham,7.1,58026.0,73.0,6,7
6446062,/m/01kf3_9,Moonraker,210300000.0,126.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action""}",1979-06-26,tt0079574,movie/moonraker,6.2,106735.0,66.0,6,1
29086431,/m/0dlksj_,I Melt with You,,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",2011-01-26,tt1691920,movie/i-melt-with-you,5.9,6359.0,26.0,2,1
213251,/m/01f7g_,Alien³,159773545.0,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",1992-05-22,tt0103644,movie/alien-3,6.4,313667.0,59.0,25,5
31855265,/m/0gtx63s,The Lady,3404191.0,135.0,"{""/m/01xrrm"": ""Burmese Language"", ""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}",2011-09-12,tt1802197,movie/the-lady,7.0,11166.0,43.0,2,3
213246,/m/01f7gh,Alien: Resurrection,161295658.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",1997-11-06,tt0118583,movie/alien-resurrection,6.2,258826.0,63.0,21,7
10133100,/m/02q2wl3,College Road Trip,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04228s"": ""Road movie"", ""/m/0bj8m2"": ""Children's"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n0k"": ""Domestic Comedy"", ""/m/02b5_l"": ""Teen""}",2008-03-07,tt0997047,movie/college-road-trip,4.3,16545.0,36.0,0,0
1202791,/m/04gz04,Raise Your Voice,14867514.0,105.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/02wtdkf"": ""Musical Drama"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",2004-10-03,tt0361696,movie/raise-your-voice,5.8,28640.0,33.0,3,2
6043918,/m/0fm67q,Police Academy: Mission to Moscow,126247.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06bnz"": ""Russia""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",1994-08-26,tt0110857,movie/police-academy-mission-to-moscow,3.5,35647.0,11.0,0,0
2594890,/m/07qh55,Phantasm II,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1988-07-08,tt0095863,movie/phantasm-ii,6.4,16466.0,42.0,3,0
22132319,/m/05p8vhd,Fados,,93.0,"{""/m/05zjd"": ""Portuguese Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain"", ""/m/05r4w"": ""Portugal""}","{""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0jtdp"": ""Documentary""}",2007-01-01,tt1056422,movie/fados,7.1,814.0,70.0,5,2
2175063,/m/06sgwt,Hardware,5728953.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/026ny"": ""Dystopia""}",1990-01-11,tt0099740,movie/hardware,5.9,16172.0,41.0,4,3
106359,/m/0qmjd,The Verdict,53977250.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}",1982-12-08,tt0084855,movie/the-verdict,7.7,44630.0,77.0,14,3
215522,/m/01fkdb,L'Âge d'Or,,63.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/073_6"": ""Surrealism"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4lw"": ""Art film"", ""/m/03q4nz"": ""World cinema""}",1930-01-01,tt0021577,movie/the-golden-age,7.2,14598.0,,0,0
5574594,/m/0dt8xq,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,261572744.0,83.0,"{""/m/02hxc3j"": ""Romanian Language"", ""/m/05qqm"": ""Polish Language"", ""/m/0xrg"": ""Armenian Language"", ""/m/02h40lc"": ""English Language"", ""/m/03hkp"": ""Hebrew Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/01q03"": ""Cult"", ""/m/0l4h_"": ""Mockumentary"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",2006-08-04,tt0443453,movie/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,7.4,432273.0,89.0,34,20
49800,/m/0d6_s,Lara Croft: Tomb Raider,274703340.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2001-06-15,tt0146316,movie/lara-croft-tomb-raider,5.7,216255.0,33.0,21,4
768808,/m/039yp5,The Frighteners,29359216.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy""}",1996-07-19,tt0116365,movie/the-frighteners,7.1,94053.0,52.0,17,3
25958067,/m/0b6hqly,Break Ke Baad,,145.0,"{""/m/03k50"": ""Hindi Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rk0"": ""India""}","{""/m/03q4nz"": ""World cinema"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01chg"": ""Bollywood""}",2010-11-25,tt1578261,movie/break-ke-baad,5.2,4499.0,,3,0
10090870,/m/02q1hzy,Isn't She Great,2954405.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/017fp"": ""Biography"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film""}",2000-01-28,tt0141399,movie/isnt-she-great,5.3,2529.0,34.0,2,0
156745,/m/014l6_,Pretty Woman,463407268.0,125.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",1990-03-23,tt0100405,movie/pretty-woman,7.1,346008.0,51.0,11,8
709369,/m/034qjy,The Story of the Weeping Camel,9328652.0,91.0,"{""/m/0148c4"": ""Mongolian language""}","{""/m/04w8f"": ""Mongolia"", ""/m/0345h"": ""Germany""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mtp"": ""Animals"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0jtdp"": ""Documentary""}",2003-09-06,tt0373861,movie/the-story-of-the-weeping-camel,7.4,6383.0,81.0,9,10
34791082,/m/0j3dg56,Human Error,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/05p553"": ""Comedy film""}",2004-01-19,tt0389792,movie/human-error,7.4,52.0,36.0,0,0
2396904,/m/0795_5,The Jazz Singer,27118000.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/0jdm8"": ""Remake"", ""/m/0219x_"": ""Indie""}",1980-12-19,tt0080948,movie/the-jazz-singer,5.9,4871.0,37.0,10,3
